question,answer,source_link,topic
Ngân sách nhà nước hỗ trợ mức đóng BHYT cụ thể được bao nhiêu % mức đóng BHYT cho các đối tượng?,"1. Từ ngày 01/12/2018 Nghị định số 146/2018/NĐ-CP ngày 17/10/2018 của Chính phủ có hiệu lực thi hành thì ngân sách nhà nước hỗ trợ mức đóng BHYT cho một số đối tượng, cụ thể như sau: a) Hỗ trợ 100% mức đóng BHYT đối với người thuộc hộ gia đình cận nghèo đang sinh sống tại các huyện nghèo theo Nghị quyết số 30a/2008/NQ-CP ngày 27/12/2008 của Chính phủ về chương trình hỗ trợ giảm nghèo nhanh và bền vững và các huyện được áp dụng cơ chế, chính sách theo Nghị quyết số 30a/2008/NQ-CP; b) Hỗ trợ tối thiểu 70% mức đóng BHYT đối với đối tượng người thuộc hộ gia đình cận nghèo theo tiêu chí chuẩn cận nghèo theo quy định của Chính phủ, Thủ tướng Chính phủ và Người thuộc hộ gia đình nghèo theo tiêu chí về thu nhập, người thuộc hộ nghèo đa chiều có thiếu hụt về BHYT quy định tại Quyết định số 59/2015/QĐ-TTg ngày 19/11/2015 của Thủ tướng Chính phủ ban hành chuẩn nghèo tiếp cận đa chiều áp dụng cho giai đoạn 2016 - 2020 và các quyết định khác của cơ quan có thẩm quyền",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=1&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=30,Thủ tục hành chính lĩnh vực Bảo hiểm y tế
Câu hỏi Câu hỏi 13 :,"- Người thứ nhất đóng bằng 4,5% mức lương cơ sở; - Người thứ hai đóng bằng 70% của người thứ nhất; - Người thứ ba đóng bằng 60% của người thứ nhất; - Người thứ tư đóng bằng 50% của người thứ nhất; - Từ người thứ năm trở đi đóng bằng 40% mức đóng của người thứ nhất. Việc giảm trừ mức đóng BHYT theo quy định nêu trên được thực hiện khi các thành viên tham gia BHYT theo hộ gia đình cùng tham gia trong năm tài chính.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=1&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=30,Thủ tục hành chính lĩnh vực Bảo hiểm y tế
Những người thuộc hộ gia đình khi tham gia BHYT thì mức đóng BHYT được giảm trừ từ thành viên thứ ha...,"- Người thứ nhất đóng bằng 4,5% mức lương cơ sở; - Người thứ hai đóng bằng 70% của người thứ nhất; - Người thứ ba đóng bằng 60% của người thứ nhất; - Người thứ tư đóng bằng 50% của người thứ nhất; - Từ người thứ năm trở đi đóng bằng 40% mức đóng của người thứ nhất. Việc giảm trừ mức đóng BHYT theo quy định nêu trên được thực hiện khi các thành viên tham gia BHYT theo hộ gia đình cùng tham gia trong năm tài chính.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=1&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=30,Thủ tục hành chính lĩnh vực Bảo hiểm y tế
Câu hỏi Câu hỏi 14 :,"1. Đối với người đang hưởng lương hưu, trợ cấp mất sức lao động, trợ cấp bảo hiểm xã hội hằng tháng do ngân sách nhà nước đảm bảo quy định tại Điều 2 và khoản 2 Điều 3 NĐ số:146/2018/NĐ-CP: Hằng tháng, cơ quan BHXH thực hiện đóng BHYT cho đối tượng này từ nguồn kinh phí chi trả lương hưu, trợ cấp BHXH do ngân sách nhà nước đảm bảo. 2. Đối với đối tượng quy định tại các khoản 3, 8, 11, 12 và 16 Điều 3 NĐ số:146/2018/NĐ-CP: Hằng quý, cơ quan lao động - thương binh và xã hội chuyển kinh phí từ nguồn thực hiện chính sách ưu đãi người có công với cách mạng, nguồn thực hiện chính sách bảo trợ xã hội vào quỹ BHYT. Chậm nhất đến ngày 15 tháng 12 hằng năm, cơ quan lao động - thương binh và xã hội phải thực hiện xong việc thanh toán, chuyển kinh phí vào quỹ BHYT của năm đó. 3. Đối với đối tượng quy định tại các khoản 1, 4, 6, 7, 10, 13, 14 và 17 Điều 3, đối tượng quy định tại khoản 1 và 2 Điều 4 NĐ số:146/2018/NĐ-CP mà được ngân sách nhà nước hỗ trợ 100% mức đóng BHYT: Hằng quý, cơ quan BHXH tổng hợp số thẻ BHYT đã phát hành và số tiền đóng, hỗ trợ đóng theo Mẫu số 1 Phụ lục ban hành kèm theo NĐ số:146/2018/NĐ-CP, g",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=1&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=30,Thủ tục hành chính lĩnh vực Bảo hiểm y tế
Phương thức đóng BHYT của một số nhóm đối tượng theo quy định của pháp luật BHYT cụ thể như thế nào?,"1. Đối với người đang hưởng lương hưu, trợ cấp mất sức lao động, trợ cấp bảo hiểm xã hội hằng tháng do ngân sách nhà nước đảm bảo quy định tại Điều 2 và khoản 2 Điều 3 NĐ số:146/2018/NĐ-CP: Hằng tháng, cơ quan BHXH thực hiện đóng BHYT cho đối tượng này từ nguồn kinh phí chi trả lương hưu, trợ cấp BHXH do ngân sách nhà nước đảm bảo. 2. Đối với đối tượng quy định tại các khoản 3, 8, 11, 12 và 16 Điều 3 NĐ số:146/2018/NĐ-CP: Hằng quý, cơ quan lao động - thương binh và xã hội chuyển kinh phí từ nguồn thực hiện chính sách ưu đãi người có công với cách mạng, nguồn thực hiện chính sách bảo trợ xã hội vào quỹ BHYT. Chậm nhất đến ngày 15 tháng 12 hằng năm, cơ quan lao động - thương binh và xã hội phải thực hiện xong việc thanh toán, chuyển kinh phí vào quỹ BHYT của năm đó. 3. Đối với đối tượng quy định tại các khoản 1, 4, 6, 7, 10, 13, 14 và 17 Điều 3, đối tượng quy định tại khoản 1 và 2 Điều 4 NĐ số:146/2018/NĐ-CP mà được ngân sách nhà nước hỗ trợ 100% mức đóng BHYT: Hằng quý, cơ quan BHXH tổng hợp số thẻ BHYT đã phát hành và số tiền đóng, hỗ trợ đóng theo Mẫu số 1 Phụ lục ban hành kèm theo NĐ số:146/2018/NĐ-CP, g",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=1&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=30,Thủ tục hành chính lĩnh vực Bảo hiểm y tế
Câu hỏi Câu hỏi 15 :,"1. Đối với nhóm đối tượng quy định tại Điều 4 NĐ số 146/2018/NĐ-CP mà được ngân sách nhà nước hỗ trợ 100% mức đóng BHYT: a) Số tiền ngân sách nhà nước đóng, hỗ trợ đóng hằng tháng được xác định theo mức đóng BHYT nhân (x) với mức lương cơ sở. Khi nhà nước điều chỉnh mức đóng BHYT, điều chỉnh mức lương cơ sở, số tiền ngân sách nhà nước đóng, hỗ trợ đóng được điều chỉnh kể từ ngày áp dụng mức đóng BHYT mới, mức lương cơ sở mới; b) Số tiền đóng BHYT đối với trẻ em dưới 6 tuổi được tính từ ngày sinh đến ngày trẻ đủ 72 tháng tuổi. Trường hợp trẻ em là người Việt Nam sinh ra ở nước ngoài, số tiền đóng BHYT được tính từ ngày trẻ về cư trú tại Việt Nam theo quy định của pháp luật. 2. Đối với nhóm đối tượng được ngân sách nhà nước hỗ trợ một phần mức đóng BHYT quy định tại các khoản 3 và 4 Điều 4 NĐ số:146/2018/NĐ-CP: a) Số tiền đóng của người tham gia và hỗ trợ c",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=1&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=30,Thủ tục hành chính lĩnh vực Bảo hiểm y tế
"Xác định số tiền đóng, hỗ trợ đối với một số đối tượng khi nhà nước điều chỉnh mức đóng BHYT, điều c...","1. Đối với nhóm đối tượng quy định tại Điều 4 NĐ số 146/2018/NĐ-CP mà được ngân sách nhà nước hỗ trợ 100% mức đóng BHYT: a) Số tiền ngân sách nhà nước đóng, hỗ trợ đóng hằng tháng được xác định theo mức đóng BHYT nhân (x) với mức lương cơ sở. Khi nhà nước điều chỉnh mức đóng BHYT, điều chỉnh mức lương cơ sở, số tiền ngân sách nhà nước đóng, hỗ trợ đóng được điều chỉnh kể từ ngày áp dụng mức đóng BHYT mới, mức lương cơ sở mới; b) Số tiền đóng BHYT đối với trẻ em dưới 6 tuổi được tính từ ngày sinh đến ngày trẻ đủ 72 tháng tuổi. Trường hợp trẻ em là người Việt Nam sinh ra ở nước ngoài, số tiền đóng BHYT được tính từ ngày trẻ về cư trú tại Việt Nam theo quy định của pháp luật. 2. Đối với nhóm đối tượng được ngân sách nhà nước hỗ trợ một phần mức đóng BHYT quy định tại các khoản 3 và 4 Điều 4 NĐ số:146/2018/NĐ-CP: a) Số tiền đóng của người tham gia và hỗ trợ c",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=1&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=30,Thủ tục hành chính lĩnh vực Bảo hiểm y tế
Câu hỏi Câu hỏi 16 :,"1. Thẻ BHYT được cấp cho người tham gia BHYT và làm căn cứ để được hưởng các quyền lợi về BHYT theo quy định của Luật BHYT. 2. Mỗi người chỉ được cấp một thẻ BHYT. 3. Thẻ BHYT không có giá trị sử dụng trong các trường hợp sau đây: a) Thẻ đã hết thời hạn sử dụng; b) Thẻ bị sửa chữa, tẩy xóa; c) Người có tên trong thẻ không tiếp tục tham gia BHYT. 4. Tổ chức BHYT ban hành mẫu thẻ BHYT sau khi có ý kiến thống nhất của Bộ Y tế. 5. Thẻ bảo hiểm y tế do cơ quan BHXH phát hành, phản ánh được các thông tin sau: a) Thông tin cá nhân của người tham gia BHYT, bao gồm: Họ và tên; giới tính; ngày tháng năm sinh; địa chỉ nơi cư trú hoặc nơi làm việc. b) Mức hưởng BHYT theo quy định tại Điều 14 NĐ số 146/2018/NĐ-CP. c). Thời điểm thẻ BHYT có giá trị sử dụng. d) Nơi đăng ký KCB BHYT ban đầu. đ) Thời gian tham gia BHYT 05 năm liên tục trở lên đối với đối tượng phải cùng chi trả chi phí KCB. Thời gian tham gia BHYT liên",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=1&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=30,Thủ tục hành chính lĩnh vực Bảo hiểm y tế
Thẻ BHYT và thẻ BHYT phản ánh các thông tin như thế nào?,"1. Thẻ BHYT được cấp cho người tham gia BHYT và làm căn cứ để được hưởng các quyền lợi về BHYT theo quy định của Luật BHYT. 2. Mỗi người chỉ được cấp một thẻ BHYT. 3. Thẻ BHYT không có giá trị sử dụng trong các trường hợp sau đây: a) Thẻ đã hết thời hạn sử dụng; b) Thẻ bị sửa chữa, tẩy xóa; c) Người có tên trong thẻ không tiếp tục tham gia BHYT. 4. Tổ chức BHYT ban hành mẫu thẻ BHYT sau khi có ý kiến thống nhất của Bộ Y tế. 5. Thẻ bảo hiểm y tế do cơ quan BHXH phát hành, phản ánh được các thông tin sau: a) Thông tin cá nhân của người tham gia BHYT, bao gồm: Họ và tên; giới tính; ngày tháng năm sinh; địa chỉ nơi cư trú hoặc nơi làm việc. b) Mức hưởng BHYT theo quy định tại Điều 14 NĐ số 146/2018/NĐ-CP. c). Thời điểm thẻ BHYT có giá trị sử dụng. d) Nơi đăng ký KCB BHYT ban đầu. đ) Thời gian tham gia BHYT 05 năm liên tục trở lên đối với đối tượng phải cùng chi trả chi phí KCB. Thời gian tham gia BHYT liên",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=1&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=30,Thủ tục hành chính lĩnh vực Bảo hiểm y tế
Câu hỏi Câu hỏi 17 :,"1. Thời điểm thẻ BHYT có giá trị sử dụng được quy định như sau: a) Đối tượng “Nhóm do người lao động và người sử dụng lao động đóng, Nhóm do ngân sách nhà nước đóng, Nhóm do tổ chức BHXH đóng, theo quy định của Luật BHYT ” tham gia BHYT lần đầu, thẻ BHYT có giá trị sử dụng kể từ ngày đóng BHYT; b) Người tham gia BHYT liên tục kể từ lần thứ hai trở đi thì thẻ BHYT có giá trị sử dụng nối tiếp với ngày hết hạn sử dụng của thẻ lần trước; c) Đối tượng “Nhóm được ngân sách nhà nước hỗ trợ mức đóng, Nhóm tham gia BHYT theo hộ gia đình, theo quy định của Luật BHYT” tham gia BHYT không liên tục từ 3 tháng trở lên trong năm tài chính thì thẻ BHYT có giá trị sử dụng sau 30 ngày, kể từ ngày đóng BHYT; d) Đối với trẻ em dưới 6 tuổi thì thẻ BHYT có giá trị sử dụng đến ngày trẻ đủ 72 tháng tuổi; Trường hợp trẻ em sinh trước ngày 30 tháng 9",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=1&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=30,Thủ tục hành chính lĩnh vực Bảo hiểm y tế
Thời hạn thẻ BHYT có giá trị sử dụng như thế nào?,"1. Thời điểm thẻ BHYT có giá trị sử dụng được quy định như sau: a) Đối tượng “Nhóm do người lao động và người sử dụng lao động đóng, Nhóm do ngân sách nhà nước đóng, Nhóm do tổ chức BHXH đóng, theo quy định của Luật BHYT ” tham gia BHYT lần đầu, thẻ BHYT có giá trị sử dụng kể từ ngày đóng BHYT; b) Người tham gia BHYT liên tục kể từ lần thứ hai trở đi thì thẻ BHYT có giá trị sử dụng nối tiếp với ngày hết hạn sử dụng của thẻ lần trước; c) Đối tượng “Nhóm được ngân sách nhà nước hỗ trợ mức đóng, Nhóm tham gia BHYT theo hộ gia đình, theo quy định của Luật BHYT” tham gia BHYT không liên tục từ 3 tháng trở lên trong năm tài chính thì thẻ BHYT có giá trị sử dụng sau 30 ngày, kể từ ngày đóng BHYT; d) Đối với trẻ em dưới 6 tuổi thì thẻ BHYT có giá trị sử dụng đến ngày trẻ đủ 72 tháng tuổi; Trường hợp trẻ em sinh trước ngày 30 tháng 9",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=1&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=30,Thủ tục hành chính lĩnh vực Bảo hiểm y tế
Câu hỏi Câu hỏi 18 :,"Bước 1: Đối với người tham gia BHYT lần đầu, ghi Tờ khai tham gia, điều chỉnh thông tin BHYT và Mẫu số 2. Danh sách đối tượng tham gia BHYT hoặc Mẫu số 3. Danh sách thành viên hộ gia đình tham gia BHYT ban hành kèm theo NĐ số 146/2018/NĐ-CP cho các nhóm đối tượng sau: 1. Người sử dụng lao động lập danh sách tham gia BHYT cho người lao động quy định tại Điều 1 NĐ số 146/2018/NĐ-CP; 2. Cơ sở giáo dục, cơ sở giáo dục nghề nghiệp có trách nhiệm lập danh sách tham gia BHYT của các đối tượng thuộc phạm vi quản lý theo quy định tại khoản 15 Điều 3, khoản 3 Điều 4 NĐ số 146/2018/NĐ-CP; 3. Các đơn vị thuộc Bộ Quốc phòng, Bộ Công an có trách nhiệm lập danh sách tham gia BHYT của các đối tượng thuộc phạm vi quản lý quy định tại khoản 1 Điều 1; khoản 13 Điều 3 và Điều 6 NĐ số 146/2018/NĐ-CP và theo hướng dẫn của Bộ Quốc phòng, Bộ Công an; 4. Đối với người đã hiến bộ phận cơ thể theo quy định của pháp luật, cơ quan BHXH căn cứ giấy ra viện do cơ sở KCB nơi người hiến bộ phận cơ thể cấp cho đối tượng này để cấp thẻ BHYT. 5. Ủy ban nhân dân x",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=1&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=30,Thủ tục hành chính lĩnh vực Bảo hiểm y tế
