main_topic,question,answer,source_link,main_block_badge
Lĩnh vực: Về an toàn sinh học,"Để được cấp lại giấy chứng nhận cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp III do hết hạn,...","Hồ sơ cấp lại giấy chứng nhận cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp III do hết hạn, được thực hiện theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Khoản 2, Điều 11, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, cụ thể: - Đơn đề nghị cấp lại giấy chứng nhận an toàn sinh học theo Mẫu số 05 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ-CP ngày 01/7/2016. - Bản sao Giấy chứng nhận an toàn sinh học đã được cấp; - Báo cáo về các thay đổi liên quan đến nhân sự (nếu có); - Báo cáo về các thay đổi liên quan đến trang thiết bị: ghi rõ tên thiết bị, số lượng, tình trạng thiết bị mới được bổ sung hoặc thay thế theo quy định tại Mẫu số 04 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 - Báo cáo về các thay đổi liên quan đến cơ sở vật chất; - Báo cáo về các sự cố an toàn sinh học đã xảy ra (nếu có). Nội dung báo cáo phải nêu rõ thời gian xảy ra sự cố, mức độ của sự cố, các biện pháp đã áp dụng để xử lý, khắc phục sự cố an toàn sinh học.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,8 câu hỏi
Lĩnh vực: Về an toàn sinh học,Câu hỏi Câu hỏi 7 :,"Hồ sơ cấp cấp lại giấy chứng nhận cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp III do bị hỏng, bị mất, được thực hiện theo quy định tại Khoản 3, Điều 11, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, gồm đơn đề nghị cấp lại giấy chứng nhận an toàn sinh học theo Mẫu số 05 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ-CP ngày 01/7/2016.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,8 câu hỏi
Lĩnh vực: Về an toàn sinh học,"Để được cấp lại giấy chứng nhận cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp III do bị hỏng,...","Hồ sơ cấp cấp lại giấy chứng nhận cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp III do bị hỏng, bị mất, được thực hiện theo quy định tại Khoản 3, Điều 11, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, gồm đơn đề nghị cấp lại giấy chứng nhận an toàn sinh học theo Mẫu số 05 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ-CP ngày 01/7/2016.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,8 câu hỏi
Lĩnh vực: Về an toàn sinh học,Câu hỏi Câu hỏi 8 :,"Hồ sơ cấp lại giấy chứng nhận cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp III do thay đổi tên của cơ sở xét nghiệm, được thực hiện theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Khoản 4, Điều 11, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, cụ thể: - Đơn đề nghị cấp lại giấy chứng nhận an toàn sinh học theo Mẫu số 05 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ-CP ngày 01/7/2016. - Các giấy tờ chứng minh việc thay đổi tên của cơ sở xét nghiệm: Bản sao có chứng thực quyết định thành lập đối với cơ sở y tế nhà nước hoặc bản sao có chứng thực Giấy chứng nhận đăng ký kinh doanh đối với cơ sở y tế tư nhân hoặc Giấy chứng nhận đầu tư đối với cơ sở y tế có vốn đầu tư nước ngoài.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,8 câu hỏi
Lĩnh vực: Về an toàn sinh học,Để được cấp lại giấy chứng nhận cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp III do thay đổi...,"Hồ sơ cấp lại giấy chứng nhận cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp III do thay đổi tên của cơ sở xét nghiệm, được thực hiện theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Khoản 4, Điều 11, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, cụ thể: - Đơn đề nghị cấp lại giấy chứng nhận an toàn sinh học theo Mẫu số 05 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ-CP ngày 01/7/2016. - Các giấy tờ chứng minh việc thay đổi tên của cơ sở xét nghiệm: Bản sao có chứng thực quyết định thành lập đối với cơ sở y tế nhà nước hoặc bản sao có chứng thực Giấy chứng nhận đăng ký kinh doanh đối với cơ sở y tế tư nhân hoặc Giấy chứng nhận đầu tư đối với cơ sở y tế có vốn đầu tư nước ngoài.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,8 câu hỏi
Lĩnh vực: Về tiêm chủng,Câu hỏi Câu hỏi 1 :,"Trình tự thực hiện tự công bố cơ sở đủ điều kiện tiêm chủng thực hiện theo quy định tại Điều 13, Nghị định số 104/2016/NĐ-CP ngày 01/7/2016, cụ thể - Trước khi thực hiện hoạt động tiêm chủng, cơ sở tiêm chủng phải gửi văn bản thông báo đủ điều kiện tiêm chủng theo mẫu tại Phụ lục I ban hành kèm theo Nghị định số 104/2016/NĐ-CP ngày 01/7/2016 cho Sở Y tế nơi cơ sở tiêm chủng đặt trụ sở. - Trong thời hạn 03 ngày làm việc, kể từ ngày nhận được thông báo đủ điều kiện tiêm chủng, Sở Y tế phải đăng tải thông tin về tên, địa chỉ, người đứng đầu cơ sở đã công bố đủ điều kiện tiêm chủng trên Trang thông tin điện tử của Sở Y tế (thời điểm tính ngày phải công bố thông tin được xác định theo dấu công văn đến của Sở Y tế).",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=9,1 câu hỏi
Lĩnh vực: Về tiêm chủng,Trình tự thực hiện tự công bố cơ sở đủ điều kiện tiêm chủng như thế nào?,"Trình tự thực hiện tự công bố cơ sở đủ điều kiện tiêm chủng thực hiện theo quy định tại Điều 13, Nghị định số 104/2016/NĐ-CP ngày 01/7/2016, cụ thể - Trước khi thực hiện hoạt động tiêm chủng, cơ sở tiêm chủng phải gửi văn bản thông báo đủ điều kiện tiêm chủng theo mẫu tại Phụ lục I ban hành kèm theo Nghị định số 104/2016/NĐ-CP ngày 01/7/2016 cho Sở Y tế nơi cơ sở tiêm chủng đặt trụ sở. - Trong thời hạn 03 ngày làm việc, kể từ ngày nhận được thông báo đủ điều kiện tiêm chủng, Sở Y tế phải đăng tải thông tin về tên, địa chỉ, người đứng đầu cơ sở đã công bố đủ điều kiện tiêm chủng trên Trang thông tin điện tử của Sở Y tế (thời điểm tính ngày phải công bố thông tin được xác định theo dấu công văn đến của Sở Y tế).",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=9,1 câu hỏi
Lĩnh vực: Cấp phiếu tiếp nhận Bản công bố dược liệu sản xuất theo tiêu chuẩn GACP-WHO,Câu hỏi Câu hỏi 1 :,"Anh (chị) không cần trực tiếp ra Cục Quản lý Y, Dược cổ truyền để nộp. Anh (chị) chuẩn bị đầy đủ hồ sơ theo quy định và gửi chuyển phát theo đường bưu điện về Cục Quản lý Y, Dược cổ truyền: 138A Giảng Võ, Ba Đình, Hà Nội.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=11,2 câu hỏi
Lĩnh vực: Cấp phiếu tiếp nhận Bản công bố dược liệu sản xuất theo tiêu chuẩn GACP-WHO,"Công ty của tôi ở miền Trung, tôi muốn nộp hồ sơ công bố dược liệu sản xuất theo tiêu chuẩn GACP-WHO...","Anh (chị) không cần trực tiếp ra Cục Quản lý Y, Dược cổ truyền để nộp. Anh (chị) chuẩn bị đầy đủ hồ sơ theo quy định và gửi chuyển phát theo đường bưu điện về Cục Quản lý Y, Dược cổ truyền: 138A Giảng Võ, Ba Đình, Hà Nội.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=11,2 câu hỏi
Lĩnh vực: Cấp phiếu tiếp nhận Bản công bố dược liệu sản xuất theo tiêu chuẩn GACP-WHO,Câu hỏi Câu hỏi 2 :,"Công ty anh (chị) có thể liên hệ xin số tài khoản của Cục Quản lý Y, Dược cổ truyền, Bộ Y tế, sau đó chuyển khoản phí thẩm định.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=11,2 câu hỏi
Lĩnh vực: Cấp phiếu tiếp nhận Bản công bố dược liệu sản xuất theo tiêu chuẩn GACP-WHO,Nếu gửi hồ sơ công bố dược liệu sản xuất theo tiêu chuẩn GACP-WHO qua đường bưu điện thì công ty chú...,"Công ty anh (chị) có thể liên hệ xin số tài khoản của Cục Quản lý Y, Dược cổ truyền, Bộ Y tế, sau đó chuyển khoản phí thẩm định.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=11,2 câu hỏi
"Lĩnh vực: Cấp Giấy chứng nhận Bài thuốc gia truyền, phương pháp chữa bệnh gia truyền",Câu hỏi Câu hỏi 1 :,"Căn cứ khoản 9 điều 2 Luật Khám bệnh, Chữa bệnh số 40/2009/QH12: “Người có bài thuốc gia truyền hoặc có phương pháp chữa bệnh gia truyền là người sở hữu bài thuốc hoặc phương pháp chữa bệnh theo kinh nghiệm lâu đời do dòng tộc, gia đình truyền lại, điều trị có hiệu quả đối với một hoặc vài bệnh, chứng nhất định được Sở Y tế công nhận sau khi có ý kiến của Hội đông y cấp tỉnh.” Như vậy với các quy định của pháp luật hiện hành, không có căn cứ để cấp giấy chứng nhận người sở hữu bài thuốc gia truyền cho anh (chị) vì giữa anh (chị) và bác hàng xóm không có quan hệ cùng dòng tộc, gia đình.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=12,2 câu hỏi
"Lĩnh vực: Cấp Giấy chứng nhận Bài thuốc gia truyền, phương pháp chữa bệnh gia truyền",Bác hàng xóm nhà tôi có Bài thuốc gia truyền từ 3 đời (đã được Sở Y tế địa phương công nhận). Hiện n...,"Căn cứ khoản 9 điều 2 Luật Khám bệnh, Chữa bệnh số 40/2009/QH12: “Người có bài thuốc gia truyền hoặc có phương pháp chữa bệnh gia truyền là người sở hữu bài thuốc hoặc phương pháp chữa bệnh theo kinh nghiệm lâu đời do dòng tộc, gia đình truyền lại, điều trị có hiệu quả đối với một hoặc vài bệnh, chứng nhất định được Sở Y tế công nhận sau khi có ý kiến của Hội đông y cấp tỉnh.” Như vậy với các quy định của pháp luật hiện hành, không có căn cứ để cấp giấy chứng nhận người sở hữu bài thuốc gia truyền cho anh (chị) vì giữa anh (chị) và bác hàng xóm không có quan hệ cùng dòng tộc, gia đình.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=12,2 câu hỏi
"Lĩnh vực: Cấp Giấy chứng nhận Bài thuốc gia truyền, phương pháp chữa bệnh gia truyền",Câu hỏi Câu hỏi 2 :,"Căn cứ điều 2 Quy chế xét duyệt cấp “Giấy chứng nhận bài thuốc gia truyền” kèm theo Quyết định 39/2007/QĐ-BYT ngày 12/11/2007 của Bộ trưởng Bộ Y tế về việc ban hành quy chế xét duyệt cấp “Giấy chứng nhận bài thuốc gia truyền”: thì Bài thuốc gia truyền được hiểu như sau: “Bài thuốc gia truyền là bài thuốc kinh nghiệm lâu đời của dòng tộc, gia đình truyền lại, có hiệu quả điều trị với một bệnh nhất định, có tiếng ở trong vùng, được nhân dân tín nhiệm, được Hội Đông y và y tế xã/phường/thị trấn sở tại và Sở Y tế công nhận. Những bài thuốc mới được nghiên cứu, sử dụng trong các tài liệu, sách vở hoặc kinh nghiệm của bản thân đều không thuộc phạm vi quy định trong Quy chế này”. Như vậy bài thuốc điều trị bỏng trong trường hợp anh (chị) nêu không được coi là bài thuốc gia truyền do anh (chị) không có quan hệ cùng dòng tộc, gia đình với người truyền bài thuốc.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=12,2 câu hỏi
"Lĩnh vực: Cấp Giấy chứng nhận Bài thuốc gia truyền, phương pháp chữa bệnh gia truyền","Trong thời gian tôi ở quân ngũ, tôi được một cụ ở Nghệ An truyền cho bài thuốc chữa bỏng. Bài thuốc ...","Căn cứ điều 2 Quy chế xét duyệt cấp “Giấy chứng nhận bài thuốc gia truyền” kèm theo Quyết định 39/2007/QĐ-BYT ngày 12/11/2007 của Bộ trưởng Bộ Y tế về việc ban hành quy chế xét duyệt cấp “Giấy chứng nhận bài thuốc gia truyền”: thì Bài thuốc gia truyền được hiểu như sau: “Bài thuốc gia truyền là bài thuốc kinh nghiệm lâu đời của dòng tộc, gia đình truyền lại, có hiệu quả điều trị với một bệnh nhất định, có tiếng ở trong vùng, được nhân dân tín nhiệm, được Hội Đông y và y tế xã/phường/thị trấn sở tại và Sở Y tế công nhận. Những bài thuốc mới được nghiên cứu, sử dụng trong các tài liệu, sách vở hoặc kinh nghiệm của bản thân đều không thuộc phạm vi quy định trong Quy chế này”. Như vậy bài thuốc điều trị bỏng trong trường hợp anh (chị) nêu không được coi là bài thuốc gia truyền do anh (chị) không có quan hệ cùng dòng tộc, gia đình với người truyền bài thuốc.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=12,2 câu hỏi
