question,answer,source_link,topic
"Trình tự cho phép thực hiện khám bệnh, chữa bệnh nhân đạo được thực hiện như thế nào ?","Khoản 4 Điều 10 Thông tư 30 quy định trình tự xem xét cho phép khám bệnh, chữa bệnh nhân đạo được thực hiện như sau: 1. Sau khi nhận được hồ sơ đề nghị cho phép thực hiện khám bệnh, chữa bệnh nhân đạo, cơ quan có thẩm quyền gửi cho tổ chức, cá nhân đề nghị khám bệnh, chữa bệnh nhân đạo Phiếu tiếp nhận hồ sơ theo mẫu quy định của Thông tư 30; 2. Trường hợp hồ sơ đề nghị cho phép thực hiện khám bệnh, chữa bệnh nhân đạo chưa hoàn chỉnh thì trong thời gian 10 ngày làm việc, kể từ ngày ghi trên Phiếu tiếp nhận hồ sơ (thời điểm tiếp nhận hồ sơ bổ sung được tính theo dấu tiếp nhận công văn đến của cơ quan tiếp nhận hồ sơ), cơ quan tiếp nhận hồ sơ phải có văn bản thông báo cho tổ chức, cá nhân đề nghị cho phép thực hiện khám bệnh, chữa bệnh nhân đạo để hoàn chỉnh, trong đó phải nêu cụ thể những tài liệu, nội dung nào cần sửa đổi, bổ sung; 3. Trong thời gian 10 ngày, kể từ khi n",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=5&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,"Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh"
Các hành vi cấm trong sử dụng phụ gia thực phẩm?,"Theo quy định tại Khoản 3, Điều 5, Nghị định 15/2018/NĐ-CP và Thông tư 27/2012/TT-BYT ngày 30/11/2012: 1. Sử dụng phụ gia thực phẩm không có trong danh mục chất phụ gia thực phẩm được phép sử dụng. 2. Sử dụng phụ gia thực phẩm quá giới hạn cho phép, không đúng đối tượng thực phẩm quy định. 3. Sử dụng phụ gia thực phẩm không đáp ứng đầy đủ các yêu cầu quản lý. 4. Sử dụng phụ gia thực phẩm không rõ nguồn gốc, xuất xứ hoặc quá thời hạn sử dụng.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=3&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=75,Thủ tục hành chính lĩnh vực Quản lý thực phẩm và sản phẩm dinh dưỡng
"Thế nào là cơ sở khám bệnh, chữa bệnh?","Khoản 7 Điều 2 Luật Khám bệnh, chữa bệnh quy định: cơ sở khám bệnh, chữa bệnh là cơ sở cố định hoặc lưu động đã được cấp giấy phép hoạt động và cung cấp dịch vụ khám bệnh, chữa bệnh .",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=5&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=75,"Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh"
Phí đăng ký khi nộp hồ sơ gia hạn Giấy đăng ký lưu hành thuốc là bao nhiêu?,3.500.000 VNĐ (theo quy định tại Thông tư số 277/2017/TT-BTC),https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=75,Thủ tục hành chính lĩnh vực Dược
"Các hành vi nào bị cấm trong khám bệnh, chữa bệnh?","Điều 6 Luật Khám bệnh, chữa bệnh quy định các hành vi sau đây bị cấm trong khám bệnh, chữa bệnh: 1. Từ chối hoặc cố ý chậm cấp cứu người bệnh. 2. Khám bệnh, chữa bệnh không có chứng chỉ hành nghề hoặc đang trong thời gian bị đình chỉ hành nghề; cung cấp dịch vụ khám bệnh, chữa bệnh mà không có giấy phép hoạt động hoặc đang trong thời gian bị đình chỉ hoạt động. 3. Hành nghề khám bệnh, chữa bệnh, cung cấp dịch vụ khám bệnh, chữa bệnh vượt quá phạm vi hoạt động chuyên môn được ghi trong chứng chỉ hành nghề, giấy phép hoạt động, trừ trường hợp cấp cứu. 4. Thuê, mượn, cho thuê, cho mượn chứng chỉ hành nghề hoặc giấy phép hoạt động. 5. Người hành nghề bán thuốc cho người bệnh dưới mọi hình thức, trừ bác sỹ đông y, y sỹ đông y, lương y và người có bài thuốc gia truyền. 6. Áp dụng phương pháp chuyên môn kỹ thuật y tế chưa được công nhận, sử dụng thuốc ch",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=5&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=75,"Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh"
Trang thiết bị y tế đã có số đăng ký lưu hành có phải có thêm giấy phép nhập khẩu không?,"Trang thiết bị y tế đã có số đăng ký lưu hành tại Việt Nam được xuất khẩu, nhập khẩu theo nhu cầu, không hạn chế số lượng trừ trang thiết bị y tế có chứa chất ma túy.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=19&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=75,Trang thiết bị và sinh phẩm y tế
Tiếp nhận hồ sơ xin cấp giấy phép hoạt động ngân hàng mô gửi đến cơ quan hay đơn vị nào?,"Hồ sơ xin gửi đến Văn thư, Văn phòng Cục Quản lý Khám, chữa bệnh, Bộ Y tế (138ª, Giảng Võ, Ba Đình Hà Nội)",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=5&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,"Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh"
Thời gian giải quyết thủ tục hành chính đối với 01 bộ hồ sơ quảng cáo?,"Theo quy định tại khoản 5 Điều 27 Nghị định 15/2018/NĐ-CP: Trong thời hạn 10 ngày làm việc, kể từ ngày nhận đủ hồ sơ hợp lệ, cơ quan tiếp nhận hồ sơ có trách nhiệm xem xét hồ sơ và trả kết quả theo Mẫu số 11 Phụ lục I ban hành kèm theo Nghị định 15/2018/NĐ-CP. Thời hạn này được tính từ ngày đóng dấu đến của cơ quan tiếp nhận hồ sơ nếu hồ sơ được gửi qua đường bưu điện hoặc ngày hồ sơ hoàn chỉnh được tiếp nhận trên hệ thống dịch vụ công trực tuyến. Trong trường hợp không đồng ý với nội dung quảng cáo của tổ chức, cá nhân hoặc yêu cầu sửa đổi, bổ sung, cơ quan tiếp nhận hồ sơ phải có văn bản nêu rõ lý do và căn cứ pháp lý của việc yêu cầu. Trong thời hạn 10 ngày làm việc kể từ khi nhận hồ sơ sửa đổi, bổ sung, cơ quan tiếp nhận hồ sơ thẩm định hồ sơ và có văn bản trả lời. Sau 90 ngày làm việc kể từ khi có công văn yêu cầu sửa đổi, bổ sung nếu tổ chức, cá nhân không sửa đổi, bổ sung thì hồ sơ không còn giá trị.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=3&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=75,Thủ tục hành chính lĩnh vực Quản lý thực phẩm và sản phẩm dinh dưỡng
"Thế nào là giấy phép hoạt động khám bệnh, chữa bệnh?","Khoản 5 Điều 2 Luật Khám bệnh, chữa bệnh quy định: giấy phép hoạt động khám bệnh, chữa bệnh là văn bản do cơ quan nhà nước có thẩm quyền cấp cho cơ sở khám bệnh, chữa bệnh có đủ điều kiện hoạt động theo quy định của Luật Khám bệnh, chữa bệnh.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=5&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=75,"Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh"
Trình tự thực hiện tự công bố cơ sở đủ điều kiện tiêm chủng như thế nào?,"Trình tự thực hiện tự công bố cơ sở đủ điều kiện tiêm chủng thực hiện theo quy định tại Điều 13, Nghị định số 104/2016/NĐ-CP ngày 01/7/2016, cụ thể - Trước khi thực hiện hoạt động tiêm chủng, cơ sở tiêm chủng phải gửi văn bản thông báo đủ điều kiện tiêm chủng theo mẫu tại Phụ lục I ban hành kèm theo Nghị định số 104/2016/NĐ-CP ngày 01/7/2016 cho Sở Y tế nơi cơ sở tiêm chủng đặt trụ sở. - Trong thời hạn 03 ngày làm việc, kể từ ngày nhận được thông báo đủ điều kiện tiêm chủng, Sở Y tế phải đăng tải thông tin về tên, địa chỉ, người đứng đầu cơ sở đã công bố đủ điều kiện tiêm chủng trên Trang thông tin điện tử của Sở Y tế (thời điểm tính ngày phải công bố thông tin được xác định theo dấu công văn đến của Sở Y tế).",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=9,Về tiêm chủng
"Thế nào là chứng chỉ hành nghề khám bệnh, chữa bệnh ?","Khoản 4 Điều 2 Luật Khám bệnh, chữa bệnh quy định chứng chỉ hành nghề khám bệnh, chữa bệnh là văn bản do cơ quan nhà nước có thẩm quyền cấp cho người có đủ điều kiện hành nghề theo quy định của Luật Khám bệnh, chữa bệnh.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=5&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=75,"Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh"
Thủ tục cấp giấy phép hoạt động ngân hàng mô thì phải làm như thế nào?,"Một bộ hồ sơ gồm: a) Đơn đề nghị cấp Giấy phép hoạt động ngân hàng mô theo mẫu quy định tại Phụ lục I ban hành kèm theo Nghị định số 155/2018/NĐ-CP ngày 12 tháng 11 năm 2018 của Chính phủ sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý nhà nước của Bộ Y tế; b) Bản sao quyết định thành lập ngân hàng mô hoặc bản photocopy có bản chính để đối chiếu hoặc Giấy chứng nhận doanh nghiệp đối với ngân hàng mô tư nhân; c) Bản kê khai cơ sở vật chất, trang thiết bị y tế để chứng minh đủ điều kiện quy định tại Điều 3a Nghị định số 155/2018/NĐ-CP ngày 12 tháng 11 năm 2018 của Chính phủ; d) Đối với ngân hàng mô độc lập: Bản kê khai nhân lực của ngân hàng mô để chứng minh đủ điều kiện quy định tại Điều 3a Nghị định số 155/2018/NĐ-CP ngày 12 th",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=5&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,"Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh"
Tại sao phải kê khai giá thuốc?,Tại Khoản 3 Điều 107 của Luật Dược 2016 có quy định: Kê khai giá thuốc trước khi lưu hành trên thị trường và kê khai lại khi thay đổi giá thuốc đã kê khai.,https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,Thủ tục hành chính lĩnh vực Dược
Chứng chỉ hành nghề có thời hạn bao nhiêu năm và có giá trị như thế nào ?,"Khoản 2 Điều 25 Luật Khám bệnh, chữa bệnh quy định chứng chỉ hành nghề được cấp một lần và có giá trị trong phạm vi cả nước, không qui định thời hạn.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=5&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=75,"Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh"
"Việc quản lý giá thuốc mua vào, bán ra tại các nhà thuốc trong các Bệnh viện?","Khoản 76 Điều 5 Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý nhà nước của Bộ Y tế có quy định việc mua, bán thuốc tại các nhà thuốc trong khuôn viên cơ sở khám chữa bệnh. Cụ thể như sau: Cơ sở bán lẻ thuốc trong khuôn viên cơ sở khám bệnh, chữa bệnh công lập chỉ được mua thuốc trúng thầu của chính cơ sở khám bệnh, chữa bệnh, thuốc đã có quyết định trúng thầu tại các cơ sở y tế tuyến tỉnh, tuyến trung ương trong vòng 12 tháng; thuốc đã có quyết định trúng thầu mua sắm tập trung cấp địa phương, cấp quốc gia trong thời hạn của hợp đồng hoặc thỏa thuận khung mua sắm tập trung tính đến trước thời điểm mua thuốc với giá mua vào theo quy định như sau: a) Đối với các thuốc có trong Danh mục trúng thầu của chính cơ sở khám bệnh, chữa bệnh, giá mua vào của cơ sở bán lẻ thuốc không được cao hơn giá thuốc trúng thầu cùng thời điểm; b) Đối với thuốc không có trong Danh mục trúng thầu của chính cơ sở khám bệnh, chữa bệnh, giá mua vào không được cao hơn giá trúng t",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,Thủ tục hành chính lĩnh vực Dược
Một người đồng thời thuộc nhiều đối tượng tham gia BHYT thì tham gia BHYT theo đối tượng nào?,"Trường hợp một người đồng thời thuộc nhiều đối tượng tham gia BHYT khác nhau quy định tại Điều 12 của Luật BHYT thì đóng BHYT theo đối tượng đầu tiên mà người đó được xác định theo thứ tự của các đối tượng quy định tại Điều 12 của Luật BHYT. Trường hợp Người lao động có thêm một hoặc nhiều hợp đồng lao động không xác định thời hạn hoặc hợp đồng lao động có thời hạn từ đủ 3 tháng trở lên thì đóng BHYT theo hợp đồng lao động có mức tiền lương cao nhất. Trường hợp đối tượng Người hoạt động không chuyên trách ở xã, phường, thị trấn đồng thời thuộc nhiều đối tượng tham gia BHYT khác nhau quy định tại Điều 12 của Luật BHYT thì đóng BHYT theo thứ tự như sau: do tổ chức BHXH đóng, do ngân sách nhà nước đóng, do đối tượng và Ủy ban nhân dân cấp xã đóng.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=1&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=30,Thủ tục hành chính lĩnh vực Bảo hiểm y tế
Tôi nộp hồ sơ đăng ký cấp giấy đủ điều kiện kinh doanh dịch vụ kiểm nghiệm ở đâu?,"Bạn nộp hồ sơ tại bộ phận một cửa của Cục Quản lý Dược – Bộ Y tế, 138A Giảng Võ, Hà Nội, có thẻ nộp trực tiếp hoặc gửi theo đường bưu điện.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=75,Thủ tục hành chính lĩnh vực Dược
