"annotation_id","annotator","answer","bloom","created_at","id","lead_time","question","updated_at"
243,"1","Cơ sở kinh doanh đã được cấp Giấy chứng nhận đủ điều kiện kinh doanh dược có kho bảo quản dược liệu đạt GSP được tiếp tục hoạt động bảo quản dược liệu xuất nhập khẩu đến hết 03 năm kể từ ngày công bố trên Trang thông tin điện tử của Cục Quản lý Y, Dược cổ truyền, theo quy định tại Thông tư số 03/2016/TT-BYT.","Understand","2025-06-28T08:44:43.700681Z",1196,14.466,"Cơ sở kinh doanh đã được cấp Giấy chứng nhận đủ điều kiện kinh doanh dược có kho bảo quản dược liệu đạt GSP khác gì cơ sở kinh doanh chưa được cấp Giấy chứng nhận đủ điều kiện kinh doanh dược?","2025-06-28T08:44:43.700708Z"
244,"1","Thủ tục công bố sản phẩm mỹ phẩm phải được thực hiện theo quy định tại Điều 3 của Thông tư số 06/2011/TT-BYT, trong đó tổ chức, cá nhân chịu trách nhiệm đưa sản phẩm mỹ phẩm ra thị trường phải có chức năng kinh doanh mỹ phẩm tại Việt Nam và phải hoàn toàn chịu trách nhiệm về tính an toàn, hiệu quả và chất lượng sản phẩm. Trong khi đó, thủ tục cấp giấy đăng ký lưu hành thuốc gia công, thuốc chuyển giao công nghệ được quy định tại Điều 17 của Thông tư số 44/2014/TT-BYT, trong đó Cục Quản lý Dược cấp giấy đăng ký lưu hành thuốc gia công, thuốc chuyển giao công nghệ trong thời hạn 03 tháng kể từ ngày nhận đủ hồ sơ. Theo Điều 3 của Thông tư số 06/2011/TT-BYT và Điều 17 của Thông tư số 44/2014/TT-BYT.","Understand","2025-06-28T08:44:45.926646Z",1197,1.759,"So sánh thủ tục công bố sản phẩm mỹ phẩm với thủ tục cấp giấy đăng ký lưu hành thuốc gia công, thuốc chuyển giao công nghệ?","2025-06-28T08:44:45.926687Z"
245,"1","Hội đồng xét tặng danh hiệu Thầy thuốc Nhân dân và Thầy thuốc Ưu tú được thành lập gồm có: Thủ trưởng đơn vị là Chủ tịch Hội đồng, Chủ tịch công đoàn đơn vị là Phó Chủ tịch, các uỷ viên là: Trưởng phòng tổ chức cán bộ, trưởng phòng nghiệp vụ (hay y vụ), một số thầy thuốc nhân dân, thầy thuốc ưu tú (nếu có) hoặc các thầy thuốc có uy tín đại diện cho các khoa, phòng trong đơn vị. Theo Điều 4 của Thông tư số 195/2014/TT-BYT.","Remember","2025-06-28T08:44:49.917836Z",1198,3.554,"Hội đồng xét tặng danh hiệu Thầy thuốc Nhân dân và Thầy thuốc Ưu tú được thành lập như thế nào?","2025-06-28T08:44:49.917873Z"
246,"1","Theo Khoản 2 Điều 4 của Thông tư số 195/2014/TT-BYT, cá nhân sẽ được khen thưởng và hỗ trợ bằng tiền hoặc hiện vật. Căn cứ vào thực tiễn, địa phương lựa chọn, quyết định khen thưởng, hỗ trợ tiền hoặc hiện vật cho phụ nữ sinh đủ hai con trước 35 tuổi.","Apply","2025-06-28T08:45:00.093323Z",1199,9.727,"Một phụ nữ sinh đủ hai con trước 35 tuổi sẽ được khen thưởng và hỗ trợ như thế nào?","2025-06-28T08:45:00.093359Z"
247,"1","Điều kiện để được cấp Giấy chứng nhận là lương y đối với đối tượng quy định Khoản 5 Điều 1 Thông tư này là có giấy xác nhận đã tham dự lớp bồi dưỡng về y học cổ truyền do viện, bệnh viện y học cổ truyền, Hội Đông y, Hội Châm cứu tỉnh trở lên, các trường chuyên ngành y, dược với tổng thời gian từ đủ 6 tháng trở lên trước khi Thông tư này có hiệu lực, và có kinh nghiệm khám bệnh, chữa bệnh bằng phương pháp y học cổ truyền theo Điều 6 của Thông tư số 195/2014/TT-BYT.","Remember","2025-06-28T08:45:09.835173Z",1200,9.302,"Điều kiện để được cấp Giấy chứng nhận là lương y đối với đối tượng quy định Khoản 5 Điều 1 Thông tư này là gì?","2025-06-28T08:45:09.835202Z"
248,"1","Phải đạt tiêu chuẩn chất lượng (tối thiểu là tiêu chuẩn cơ sở - TC). Phải qua thử nghiệm lâm sàng tại một số cơ sở y tế và có xác nhận kết quả hợp pháp. Theo Điều 5 của Thông tư.","Remember","2025-06-28T08:45:19.544249Z",1201,9.265,"Các mặt hàng trang thiết bị y tế được phép kinh doanh phải đạt các yêu cầu nào?","2025-06-28T08:45:19.544287Z"
249,"1","Trong thời gian 10 ngày làm việc, Vụ Pháp chế có trách nhiệm cho ý kiến góp ý đối với quy định về thủ tục hành chính trong dự thảo văn bản quy phạm pháp luật thuộc thẩm quyền ban hành của Bộ trưởng Bộ Y tế. Theo Khoản 2 Điều 9 Nghị định số 63/2010/NĐ-CP.","Apply","2025-06-28T08:45:32.061848Z",1202,11.985,"Trong thời gian bao nhiêu ngày làm việc, Vụ Pháp chế có trách nhiệm cho ý kiến góp ý đối với quy định về thủ tục hành chính trong dự thảo văn bản quy phạm pháp luật thuộc thẩm quyền ban hành của Bộ trưởng Bộ Y tế?","2025-06-28T08:45:32.061896Z"
250,"1","Theo Điều 3 của Thông tư số 06/2011/TT-BYT, các tổ chức, cá nhân chịu trách nhiệm đưa sản phẩm mỹ phẩm ra thị trường chỉ được phép đưa mỹ phẩm ra lưu thông khi đã được cơ quan quản lý nhà nước có thẩm quyền cấp số tiếp nhận Phiếu công bố sản phẩm mỹ phẩm và phải hoàn toàn chịu trách nhiệm về tính an toàn, hiệu quả và chất lượng sản phẩm. Trong khi đó, các tổ chức, cá nhân kinh doanh mỹ phẩm tại Việt Nam phải có chức năng kinh doanh mỹ phẩm tại Việt Nam.","Understand","2025-06-28T08:45:34.285400Z",1203,1.668,"So sánh quy định về công bố sản phẩm mỹ phẩm giữa các tổ chức, cá nhân chịu trách nhiệm đưa sản phẩm mỹ phẩm ra thị trường và các tổ chức, cá nhân kinh doanh mỹ phẩm tại Việt Nam?","2025-06-28T08:45:34.285472Z"
251,"1","Để được phép kinh doanh trang thiết bị y tế sản xuất trong nước, phải đạt các yêu cầu sau: Phải đạt tiêu chuẩn chất lượng (tối thiểu là tiêu chuẩn cơ sở - TC), phải qua thử nghiệm lâm sàng tại một số cơ sở y tế và có xác nhận kết quả hợp pháp, và những thiết bị, dụng cụ có tiếp xúc trực tiếp với cơ thể con người phải được các cơ quan kiểm nghiệm hợp pháp xác nhận chất lượng và độ an toàn. Theo Điều 5 của Thông tư số ...","Understand","2025-06-28T08:45:36.436041Z",1204,1.692,"Tóm tắt điều kiện để được phép kinh doanh trang thiết bị y tế sản xuất trong nước?","2025-06-28T08:45:36.436078Z"
252,"1","Mẫu bệnh phẩm dùng cho nghiên cứu, sử dụng cho các chương trình, dự án chỉ được nhập khẩu để sử dụng cho mục đích nghiên cứu tại các cơ sở có chức năng nghiên cứu, thực hiện dự án, không dùng cho mục đích khác. Theo Điều 2.2.3 của Thông tư số 15/2023/TT-BYT.","Remember","2025-06-28T08:45:39.324405Z",1205,2.445,"Điều kiện để nhập khẩu mẫu bệnh phẩm dùng cho nghiên cứu, sử dụng cho các chương trình, dự án?","2025-06-28T08:45:39.324441Z"
253,"1","Đối với trang thiết bị y tế sản xuất trong nước, phải đạt tiêu chuẩn chất lượng (tối thiểu là tiêu chuẩn cơ sở - TC), qua thử nghiệm lâm sàng tại một số cơ sở y tế và có xác nhận kết quả hợp pháp. Những thiết bị, dụng cụ có tiếp xúc trực tiếp với cơ thể con người phải được các cơ quan kiểm nghiệm hợp pháp xác nhận chất lượng và độ an toàn. Đối với trang thiết bị y tế sản xuất ở nước ngoài, phải đáp ứng đúng đường lối y tế của Nhà nước Việt Nam, được phép lưu hành tại nước sản xuất và có chứng nhận tiêu chuẩn chất lượng hợp pháp của nước sản xuất. Theo Điều 5 của Thông tư số 195/2014/TT-BYT.","Understand","2025-06-28T08:45:42.352237Z",1206,2.575,"Phân tích các yêu cầu về chất lượng của trang thiết bị y tế sản xuất trong nước và sản xuất ở nước ngoài?","2025-06-28T08:45:42.352275Z"
254,"1","Giấy phép nhập khẩu dược liệu có giá trị tối đa 01 năm, kể từ ngày ký. Theo Điều 26 của Thông tư số .../TT-BYT.","Remember","2025-06-28T08:45:44.788205Z",1207,1.977,"Giấy phép nhập khẩu dược liệu có giá trị tối đa bao nhiêu năm?","2025-06-28T08:45:44.788242Z"
255,"1","Tại thời điểm hiên nay, người trực tiếp bán lẻ thuốc phải có văn bằng chuyên môn dược từ sơ cấp dược trở lên","Remember","2025-06-28T08:45:48.057648Z",1208,2.846,"Bằng cấp chuyên môn và kinh nghiệm của nhân viên trực tiếp tham gia bán thuốc là như thế nào","2025-06-28T08:45:48.057688Z"
256,"1","Có, Cục Quản lý môi trường y tế cấp giấy xác nhận nội dung quảng cáo hóa chất, chế phẩm diệt côn trùng, diệt khuẩn dùng trong lĩnh vực gia dụng và y tế. Theo điểm d) của Chunk 4","Remember","2025-06-28T08:45:55.684684Z",1209,7.162,"Cục Quản lý môi trường y tế có thẩm quyền cấp giấy xác nhận nội dung quảng cáo hóa chất, chế phẩm diệt côn trùng, diệt khuẩn dùng trong lĩnh vực gia dụng và y tế không?","2025-06-28T08:45:55.684719Z"
257,"1","Theo Điều 4 của Thông tư số 18/2015/TT-BYT, Vụ Tổ chức cán bộ - Bộ Y tế có trách nhiệm tiếp nhận và kiểm tra tính hợp pháp của hồ sơ.","Remember","2025-06-28T08:46:01.940465Z",1210,5.801,"Trong thủ tục bổ nhiệm giám định viên pháp y và giám định viên pháp y tâm thần, cơ quan nào có trách nhiệm tiếp nhận và kiểm tra tính hợp pháp của hồ sơ?","2025-06-28T08:46:01.940503Z"
258,"1","Hồ sơ, thủ tục cấp lại giấy chứng nhận phòng xét nghiệm khẳng định HIV trong trường hợp giấy chứng nhận bị mất hoặc hư hỏng gồm: a) Văn bản đề nghị cấp lại của cơ sở nơi có phòng xét nghiệm khẳng định HIV theo mẫu quy định tại Phụ lục 8 ban hành kèm theo Thông tư này; b) Giấy chứng nhận phòng xét nghiệm khẳng định HIV đã được cấp (nếu có). Theo Điều 20 của Thông tư số 195/2014/TT-BYT.","Remember","2025-06-28T08:46:07.420478Z",1211,5.053,"Hồ sơ, thủ tục cấp lại giấy chứng nhận phòng xét nghiệm khẳng định HIV trong trường hợp giấy chứng nhận bị mất hoặc hư hỏng gồm những gì?","2025-06-28T08:46:07.420506Z"
259,"1","Lương y phải có đủ điều kiện hành nghề được cấp giấy phép đăng ký hành nghề khám bệnh, chữa bệnh (ngoài giờ hành chính đối với những người đang công tác tại các cơ sở y tế Nhà nước) phù hợp với trình độ chuyên môn ghi trong văn bằng tốt nghiệp. Theo Điều 3 của Luật Khám bệnh, chữa bệnh số 15/2023/QH15.","Apply","2025-06-28T08:46:13.266038Z",1212,5.432,"Một lương y muốn đăng ký hành nghề khám bệnh, chữa bệnh bằng y học cổ truyền. Điều kiện gì cần đáp ứng?","2025-06-28T08:46:13.266080Z"
260,"1","Bộ Y tế có trách nhiệm hướng dẫn và triển khai thực hiện các văn bản pháp luật, chiến lược, quy hoạch, kế hoạch, chính sách, chương trình, dự án quan trọng của lĩnh vực Bảo hiểm y tế.","Remember","2025-06-28T08:46:17.876096Z",1213,4.158,"Theo quy định của Thông tư số 35/2016/TT-BYT, tổ chức nào có trách nhiệm hướng dẫn và triển khai thực hiện các văn bản pháp luật, chiến lược, quy hoạch, kế hoạch, chính sách, chương trình, dự án quan trọng của lĩnh vực Bảo hiểm y tế?","2025-06-28T08:46:17.876132Z"
261,"1","Cơ sở KCB BHYT ban đầu là cơ sở KCB đầu tiên theo đăng ký của người tham gia BHYT và được ghi trong thẻ BHYT.","Remember","2025-06-28T08:46:19.813846Z",1214,1.495,"Cơ sở KCB BHYT ban đầu là gì?","2025-06-28T08:46:19.813880Z"
262,"1","Theo quy định tại Thông tư số 277/2016/TT-BTC ngày 14/11/2016 của Bộ Tài chính về việc quy định mức thu, chế độ thu, nộp, quản lý và sử dụng phí trong lĩnh vực dược, mỹ phẩm, Phí thẩm định điều kiện sản xuất mỹ phẩm cấp Giấy chứng nhận đủ điều kiện sản xuất mỹ phẩm là 6.000.000đ (Sáu triệu đồng)/ Cơ sở.","Remember","2025-06-28T08:46:30.070581Z",1215,9.801,"Phí/ Lệ phí của thủ tục xin cấp Giấy chứng nhận đủ điều kiện sản xuất mỹ phẩm là bao nhiêu?","2025-06-28T08:46:30.070613Z"
263,"1","Các bước thủ tục nhập khẩu vắc xin, sinh phẩm y tế để kiểm định, thử thực địa, dùng làm mẫu đăng ký bao gồm: gửi hồ sơ về Bộ Y tế (Cục Y tế dự phòng Việt Nam), trong vòng 15 ngày làm việc kể từ ngày nhận đủ hồ sơ hợp lệ, Bộ Y tế (Cục Y tế dự phòng Việt Nam) tiến hành xem xét và trả lời bằng văn bản về việc đồng ý hoặc không đồng ý cấp giấy phép nhập khẩu. Theo Điều 2.2.2 của Thông tư số 195/2014/TT-BYT.","Understand","2025-06-28T08:46:32.275378Z",1216,1.744,"Tóm tắt các bước thủ tục nhập khẩu vắc xin, sinh phẩm y tế để kiểm định, thử thực địa, dùng làm mẫu đăng ký?","2025-06-28T08:46:32.275415Z"
264,"1","Thời gian xét tặng và công bố Danh hiệu Thầy thuốc Nhân dân và Thầy thuốc Ưu tú là 2 năm một lần vào dịp kỷ niệm ngày Thầy thuốc Việt Nam 27/02. Theo Điều 6 của Thông tư này.","Remember","2025-06-28T08:46:34.876403Z",1217,2.158,"Thời gian xét tặng và công bố Danh hiệu Thầy thuốc Nhân dân và Thầy thuốc Ưu tú là bao lâu?","2025-06-28T08:46:34.876438Z"
265,"1","Điều 1 Nghị định số 39/2015/NĐ-CP ngày 27/5/2015 của Chính phủ quy định chính sách hỗ trợ cho phụ nữ thuộc hộ nghèo là người dân tộc thiểu số khi sinh con đúng chính sách dân số, quy định: Phụ nữ là người dân tộc thiểu số hoặc phụ nữ là người Kinh có chồng là người dân tộc thiểu số thuộc hộ nghèo, cư trú tại các đơn vị hành chính thuộc vùng khó khăn (trừ các đối tượng tham gia bảo hiểm xã hội bắt buộc) khi sinh con thuộc một trong các trường hợp sau đây: 1. Sinh một hoặc hai con; 2. Sinh con thứ ba, nếu cả hai vợ chồng hoặc một trong hai người thuộc dân tộc có số dân dưới 10.000 người hoặc thuộc dân tộc có nguy cơ suy giảm số dân (tỷ lệ sinh nhỏ hơn hoặc bằng tỷ lệ chết) theo công bố chính thức của Bộ Kế hoạch và Đầu tư; 3. Sinh lần thứ nhất mà sinh ba con trở lên; 4. Đã có một con đẻ, nhưng sinh lần thứ hai mà sinh hai con trở lên; 5. Sinh lần thứ ba trở lên, nếu tại thời điểm sinh chỉ có một con đẻ còn sống, kể cả con đẻ đã cho làm con nuôi; 6. S","Apply","2025-06-28T08:46:40.968957Z",1218,5.657,"Đối tượng hưởng chính sách hỗ trợ sinh con đúng chính sách dân số gồm những ai?","2025-06-28T08:46:40.968994Z"
266,"1","Bác sỹ y khoa; Bác sỹ y học dự phòng; Bác sỹ răng hàm mặt; Bác sỹ với phạm vi hành nghề chuyên khoa, trừ các chuyên khoa thuộc y học cổ truyền; Y sỹ đa khoa; Điều dưỡng; Hộ sinh; Kỹ thuật y; Dinh dưỡng lâm sàng; Tâm lý lâm sàng; Cấp cứu viên ngoại viện. Theo Điều 1 của Luật Khám bệnh, chữa bệnh số 15/2023/QH15.","Apply","2025-06-28T08:46:46.497956Z",1219,5.073,"Những chức danh chuyên môn nào được cấp giấy phép hành nghề?","2025-06-28T08:46:46.497993Z"
267,"1","Dịch vụ tiêm chủng bao gồm tư vấn trước tiêm chủng, khám sàng lọc, tiêm chủng, theo dõi phản ứng sau tiêm chủng, quản lý đối tượng, thống kê báo cáo. Theo Điều 25 của Thông tư số...","Remember","2025-06-28T08:46:51.434726Z",1220,4.481,"Dịch vụ tiêm chủng bao gồm những hoạt động nào?","2025-06-28T08:46:51.434754Z"
268,"1","Cơ sở khám bệnh, chữa bệnh có trách nhiệm chỉ định và cung cấp đầy đủ dịch vụ kỹ thuật y tế bảo đảm quyền lợi của người tham gia bảo hiểm y tế, theo quy định của pháp luật về bảo hiểm y tế và Thông tư số 35/2016/TT-BYT.","Understand","2025-06-28T08:46:54.546546Z",1221,2.701,"Tóm tắt trách nhiệm của cơ sở khám bệnh, chữa bệnh trong thực hiện bảo hiểm y tế theo quy định của Thông tư số 35/2016/TT-BYT?","2025-06-28T08:46:54.546581Z"
269,"1","According to Chunk 2, the scope of practice for a doctor with a specialist degree includes services such as tiêm chích, thay băng, and making dentures, while a doctor with a general practitioner degree can only provide services according to the doctor's prescription. Theo Điều 3 của Thông tư số 41/2011/TT-BYT.","Remember","2025-06-28T08:46:58.734492Z",1222,3.748,"What is the difference between the scope of practice for a doctor with a specialist degree and a doctor with a general practitioner degree?","2025-06-28T08:46:58.734529Z"
270,"1","Việc chấm dứt thai kỳ chỉ được xem xét khi có bất thường nghiêm trọng về hình thái, cấu trúc của bào thai; có bất thường nhiễm sắc thể, bào thai có bệnh di truyền phân tử do đột biến gen mà chưa có phương pháp điều trị đặc hiệu dẫn đến sau khi sinh có nguy cơ tàn phế cao. Theo Điều 3 của Nghị định số 10/2015/NĐ-CP.","Apply","2025-06-28T08:47:07.170459Z",1223,7.98,"Khi nào thì được xem xét chấm dứt thai kỳ vì lý do dị tật bào thai?","2025-06-28T08:47:07.170493Z"
271,"1","Mọi nhầm lẫn, sai sót của các cá nhân và công ty khi làm thủ tục nộp phí sẽ được Cục An toàn thực phẩm (Phòng Kế hoạch Tài chính) giải quyết trong tháng khi có đầy đủ hồ sơ, chậm nhất là trước ngày mùng 5 của tháng sau.","Remember","2025-06-28T08:47:09.745915Z",1224,2.181,"Thời gian giải quyết hồ sơ hoàn trả phí?","2025-06-28T08:47:09.745944Z"
272,"1","Cơ sở đó phải được cấp giấy chứng nhận đủ điều kiện kinh doanh thuốc có phạm vi kinh doanh dược liệu, và phải đáp ứng điều kiện là người quản lý chuyên môn của cơ sở phải có chứng chỉ hành nghề dược theo quy định tại Điều 15 Nghị định số 79/2006/NĐ-CP ngày 09/08/2006 của Chính phủ, và có đủ điều kiện tương ứng đối với từng loại hình kinh doanh quy định tại các điều 5, 6, 7 và 8 Thông tư này.","Apply","2025-06-28T08:47:13.036961Z",1225,2.887,"Một cơ sở kinh doanh dược liệu muốn được cấp Giấy chứng nhận đủ điều kiện kinh doanh thuốc có phạm vi kinh doanh dược liệu, cần phải đáp ứng điều kiện gì?","2025-06-28T08:47:13.037007Z"
273,"1","Quản lý giấy chứng nhận an toàn sinh học khác với việc thực hiện vệ sinh môi trường, bảo đảm an ninh, trật tự tại đơn vị vì nó liên quan đến cấp mới, cấp lại giấy chứng nhận an toàn sinh học và gửi văn bản thông báo cho các cơ quan liên quan. Theo Điều 3 của Thông tư số 195/2014/TT-BYT.","Understand","2025-06-28T08:47:18.962813Z",1226,5.449,"Quản lý giấy chứng nhận an toàn sinh học khác gì so với việc thực hiện vệ sinh môi trường, bảo đảm an ninh, trật tự tại đơn vị?","2025-06-28T08:47:18.962847Z"
274,"1","Việc thực hiện vệ sinh môi trường, bảo đảm an ninh, trật tự tại đơn vị bao gồm các nội dung: vệ sinh môi trường, bảo đảm an ninh, trật tự tại đơn vị.","Remember","2025-06-28T08:47:22.380614Z",1227,2.967,"Việc thực hiện vệ sinh môi trường, bảo đảm an ninh, trật tự tại đơn vị bao gồm những nội dung nào?","2025-06-28T08:47:22.380651Z"
275,"1","Theo Điều 26 của Thông tư số .../TT-BYT, thủ tục cấp Giấy phép nhập khẩu dược liệu bao gồm gửi hồ sơ đến Cục Quản lý Y, Dược cổ truyền - Bộ Y tế, sau đó cơ quan này sẽ xem xét và cấp giấy phép nhập khẩu. Trong khi đó, theo Chunk 2, thủ tục nhập khẩu mỹ phẩm dùng cho nghiên cứu, kiểm nghiệm bao gồm làm thành 03 bản, sau đó được phê duyệt và gửi đến Cục Quản lý dược. Hai thủ tục này khác nhau về mục đích và quy trình thực hiện.","Understand","2025-06-28T08:47:24.734700Z",1228,1.899,"So sánh thủ tục cấp Giấy phép nhập khẩu dược liệu và thủ tục nhập khẩu mỹ phẩm dùng cho nghiên cứu, kiểm nghiệm?","2025-06-28T08:47:24.734737Z"
276,"1","Quy trình kỹ thuật thụ tinh trong ống nghiệm gồm các bước: nuôi cấy trong tủ cấy CO2; kiểm tra sự thụ tinh của noãn; nuôi cấy phôi và theo dõi; chuyển phôi; tiếp tục hỗ trợ pha hoàng thể nếu chuyển phôi tươi; thử thai bằng định lượng bhCG huyết thanh; siêu âm đường âm đạo để xác nhận sự phát triển của thai và vị trí thai.","Remember","2025-06-28T08:47:34.350076Z",1229,9.155,"Quy trình kỹ thuật thụ tinh trong ống nghiệm gồm những bước nào?","2025-06-28T08:47:34.350113Z"
277,"1","Mỗi phòng xét nghiệm chỉ được cấp một giấy chứng nhận an toàn sinh học theo mẫu quy định tại Phụ lục 11 ban hành kèm theo Thông tư này. Hồ sơ đề nghị cấp mới, cấp lại giấy chứng nhận an toàn sinh học được lưu tại cơ quan cấp giấy chứng nhận. Sau khi cấp giấy chứng nhận an toàn sinh học cho cơ sở, Bộ Y tế gửi văn bản thông báo cho Ủy ban nhân dân tỉnh và Sở Y tế tỉnh nơi cơ sở xét nghiệm đã được cấp giấy chứng nhận an toàn sinh học đặt trụ sở trong thời gian không quá 30 ngày kể từ ngày cấp mới, cấp lại giấy chứng nhận an toàn sinh học. Theo Điều 3 của Thông tư số 195/2014/TT-BYT.","Understand","2025-06-28T08:47:36.576887Z",1230,1.765,"Tóm tắt nội dung của quản lý giấy chứng nhận an toàn sinh học?","2025-06-28T08:47:36.576925Z"
278,"1","Theo Điều 26 của Thông tư số 195/2014/TT-BYT, thủ tục cấp Giấy phép nhập khẩu dược liệu bao gồm nộp hồ sơ, xem xét và cấp giấy phép trong thời hạn 07 ngày làm việc. Trong khi đó, theo Chunk 2, thủ tục nhập khẩu mỹ phẩm dùng cho nghiên cứu, kiểm nghiệm bao gồm làm thành 03 bản, sau khi được phê duyệt, 02 bản được lưu tại Cục Quản lý dược, 01 bản gửi đơn vị. Hai thủ tục này có sự khác biệt về mục đích và thủ tục thực hiện.","Understand","2025-06-28T08:47:38.276593Z",1231,1.238,"So sánh thủ tục cấp Giấy phép nhập khẩu dược liệu và thủ tục nhập khẩu mỹ phẩm dùng cho nghiên cứu, kiểm nghiệm?","2025-06-28T08:47:38.276630Z"
279,"1","Theo Điều 17 của Thông tư này, Cục Quản lý Dược có trách nhiệm cấp, gia hạn, thay đổi, bổ sung giấy đăng ký lưu hành thuốc gia công, thuốc chuyển giao công nghệ, và theo Điều 18 của Thông tư này, Cục Quản lý Dược cũng có trách nhiệm thi hành Thông tư này. Hai trách nhiệm này có mối quan hệ với nhau trong việc thực hiện các thủ tục hành chính trong lĩnh vực dược.","Remember","2025-06-28T08:48:04.533838Z",1232,25.775,"Mối quan hệ giữa thủ tục cấp, gia hạn, thay đổi, bổ sung giấy đăng ký lưu hành thuốc gia công, thuốc chuyển giao công nghệ và trách nhiệm của Cục Quản lý Dược trong việc thi hành Thông tư này là gì?","2025-06-28T08:48:04.533880Z"
280,"1","Nghiên cứu khoa học và công nghệ bao gồm: a) Nghiên cứu, khảo sát phát hiện các nội dung cần cải thiện trong quản lý và tổ chức thực hiện các hoạt động điều dưỡng trong bệnh viện; b) Thường xuyên đánh giá, đề xuất và thử nghiệm các giải pháp nâng cao chất lượng hoạt động điều dưỡng trong bệnh viện; c) Tham gia xây dựng kế hoạch và thực hiện đào tạo nâng cao năng lực hoạt động điều dưỡng cho tuyến dưới; d) Đề xuất việc tham gia học tập nâng cao trình độ chuyên môn, thi nâng hạng của điều dưỡng, hộ sinh, kỹ thuật y theo quy định; đ) Xây dựng kế hoạch, chương trình, tài liệu và thực hiện đào tạo mới, đào tạo liên tục; tổ chức khảo sát, đánh giá, phát hiện các điểm cần cải thiện trong đào tạo; e) Tổ chức thực hiện các hoạt động nghiên cứu khoa học, cải tiến chất lượng chăm sóc, thực hành chăm sóc dựa vào bằng chứng nhằm nâng cao chất lượng chăm sóc người bệnh. Theo Chunk 5.","Understand","2025-06-28T08:48:09.579577Z",1233,4.521,"Nghiên cứu khoa học và công nghệ bao gồm những nội dung nào?","2025-06-28T08:48:09.579626Z"
281,"1","Theo quy trình trưởng thành noãn non trong thụ tinh trong ống nghiệm, sau khi chọc hút noãn non, bước tiếp theo là nuôi cấy noãn non trong đĩa cấy và cho thụ tinh với tinh trùng bằng phương pháp tiêm tinh trùng vào bào tương noãn. Theo Điều 25 của Thông tư số 195/2014/TT-BYT.","Apply","2025-06-28T08:48:19.577436Z",1234,9.525,"Một phụ nữ mang thai có nguy cơ bị quá kích buồng trứng và cần làm trưởng thành noãn non để tránh quá kích buồng trứng. Theo quy trình trưởng thành noãn non trong thụ tinh trong ống nghiệm, sau khi chọc hút noãn non, bước tiếp theo là gì?","2025-06-28T08:48:19.577478Z"
282,"1","Bộ Y tế chủ trì, phối hợp với các cơ quan liên quan sửa đổi, bổ sung danh mục dịch vụ kỹ thuật y tế bảo đảm nguyên tắc người bệnh được tiếp cận với dịch vụ kỹ thuật y tế có chất lượng, đáp ứng hiệu quả điều trị, phù hợp giữa mức đóng, mức hưởng bảo hiểm y tế, khuyến khích phát triển có kiểm soát sử dụng các dịch vụ kỹ thuật y tế với chi phí hợp lý theo quy định của pháp luật về bảo hiểm y tế.","Remember","2025-06-28T08:48:28.838127Z",1235,8.798,"Bộ Y tế có trách nhiệm gì trong việc sửa đổi, bổ sung danh mục dịch vụ kỹ thuật y tế?","2025-06-28T08:48:28.838164Z"
283,"1","Bảo hiểm xã hội Việt Nam tổ chức thực hiện, thanh toán chi phí khám bệnh, chữa bệnh bảo hiểm y tế theo quy định của pháp luật về bảo hiểm y tế và Thông tư số 35/2016/TT-BYT.","Remember","2025-06-28T08:48:33.042401Z",1236,3.757,"Ai tổ chức thực hiện, thanh toán chi phí khám bệnh, chữa bệnh bảo hiểm y tế?","2025-06-28T08:48:33.042444Z"
284,"1","GSP là chữ viết tắt của cụm từ tiếng Anh Good Storage Practices, được dịch sang tiếng Việt là Thực hành tốt bảo quản thuốc, nguyên liệu làm thuốc. Theo Khoản 5 của Chunk 2.","Analyze","2025-06-28T08:48:44.504143Z",1237,10.977,"GSP là gì?","2025-06-28T08:48:44.504178Z"
285,"1","Giám định viên pháp y tâm thần phải là bác sỹ chuyên ngành tâm thần, đã được cấp có thẩm quyền bổ nhiệm là giám định viên pháp y tâm thần hoặc là người giám định pháp y tâm thần theo vụ việc. Theo Điều 3 của Quy trình giám định pháp y tâm thần (Ban hành kèm theo Thông tư số 18/2015/TT-BYT).","Remember","2025-06-28T08:48:51.768099Z",1238,6.8,"Giám định viên pháp y tâm thần phải có những điều kiện gì?","2025-06-28T08:48:51.768135Z"
286,"1","Sau khi chọc hút noãn, quy trình được thực hiện là nuôi cấy trong tủ cấy CO2; kiểm tra sự thụ tinh của noãn; nuôi cấy phôi và theo dõi; chuyển phôi; tiếp tục hỗ trợ pha hoàng thể nếu chuyển phôi tươi; thử thai bằng định lượng bhCG huyết thanh; siêu âm đường âm đạo để xác nhận sự phát triển của thai và vị trí thai. Theo Điều 25 của Thông tư số 195/2014/TT-BYT.","Apply","2025-06-28T08:48:56.601308Z",1239,4.369,"Trong quá trình thực hiện kỹ thuật thụ tinh trong ống nghiệm, quy trình nào được thực hiện sau khi chọc hút noãn?","2025-06-28T08:48:56.601343Z"
